platform,appid,country,currency,initial,final,discount_percent,release_date,type,is_free,genres,categories,ts_collected_utc
steam,374320,CN,CNY,268.0,268.0,0,"11 Apr, 2016",game,False,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,2385530,DE,EUR,69.99,69.99,0,"27 Feb, 2025",game,False,"RPG,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen,Steam Achievements,Full controller support,In-App Purchases,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,1623730,BR,BRL,88.99,88.99,0,"18 Jan, 2024",game,False,"Action,Adventure,Indie,RPG,Early Access","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1324780,RU,RUB,350.0,175.0,50,"6 Jan, 2022",game,False,"Action,Indie,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Workshop,Steam Cloud,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,1158310,JP,JPY,6990.0,6990.0,0,"1 Sep, 2020",game,False,"RPG,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,1149460,CA,CAD,44.99,44.99,0,"3 Dec, 2021",game,False,"Action,Adventure,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3159330,NO,NOK,749.0,749.0,0,"19 Mar, 2025",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Captions available,In-App Purchases,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Narrated Game Menus,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Partial Controller Support,HDR available",2025-11-17T05:02:14Z
steam,105600,CN,CNY,42.0,42.0,0,"16 May, 2011",game,False,"Action,Adventure,Indie,RPG","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,594570,GB,GBP,39.99,39.99,0,"28 Sep, 2017",game,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,367520,NO,NOK,165.0,165.0,0,"24 Feb, 2017",game,False,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1145360,GB,GBP,20.99,20.99,0,"17 Sep, 2020",game,False,"Action,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1127500,NZ,NZD,12.39,9.29,25,"20 Jul, 2021",game,False,"Casual,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,245390,JP,JPY,1200.0,360.0,70,"17 Oct, 2013",game,False,Adventure,"Single-player,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2322010,PL,PLN,259.0,259.0,0,"19 Sep, 2024",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Narrated Game Menus,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,2489330,GB,GBP,24.99,19.99,20,"6 Nov, 2025",game,False,"Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,202970,DE,EUR,59.99,59.99,0,"12 Nov, 2012",game,False,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,2492040,US,USD,59.99,23.99,60,"Apr 24, 2025",game,False,Action,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2870920,AU,AUD,29.37,22.02,25,"7 Nov, 2025",game,False,"Action,Casual,Indie,RPG,Simulation,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,261550,NL,EUR,49.99,49.99,0,"25 Oct, 2022",game,False,"Action,Indie,RPG,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,632300,TR,USD,14.99,4.49,70,"12 Apr, 2021",game,False,"Adventure,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2414270,FR,EUR,49.99,29.99,40,"23 Apr, 2025",game,False,"RPG,Strategy","Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,2486820,ES,EUR,69.99,69.99,0,"25 Sep, 2025",game,False,"Action,Adventure,Racing","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Stereo Sound,Steam Cloud,Stats,Family Sharing",2025-11-17T05:02:14Z
steam,1149460,JP,JPY,3900.0,3900.0,0,"3 Dec, 2021",game,False,"Action,Adventure,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,686810,NZ,NZD,79.99,30.39,62,"27 Jul, 2021",game,False,"Action,Indie,Massively Multiplayer,Simulation,Strategy","Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Family Sharing",2025-11-17T05:02:14Z
steam,3981100,KR,KRW,6700.0,6700.0,0,"30 Oct, 2025",game,False,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,2958970,TR,USD,9.99,6.49,35,"5 Dec, 2024",game,False,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2627260,NO,NOK,799.0,799.0,0,"20 Oct, 2025",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2958970,ES,EUR,28.99,18.84,35,"5 Dec, 2024",game,False,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,544610,ES,EUR,38.99,38.99,0,"31 Aug, 2017",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2879840,BR,BRL,50.0,50.0,0,"27 Oct, 2025",game,False,"Adventure,Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Workshop,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Includes level editor,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,244210,RU,RUB,710.0,177.0,75,"19 Dec, 2014",game,False,"Indie,Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,VR Supported,Partial Controller Support,Steam Leaderboards,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,284160,NO,NOK,199.99,199.99,0,"29 May, 2015",game,False,"Racing,Simulation,Early Access","Single-player,Steam Achievements,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Keyboard Only Option,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,1898300,JP,JPY,2800.0,1680.0,40,"20 Jun, 2024",game,False,"Adventure,Simulation,Strategy,Early Access","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2456740,MX,MXN,699.0,699.0,0,"27 Mar, 2025",game,False,"Adventure,Casual,Simulation,Early Access","Single-player,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,255710,TR,USD,17.99,17.99,0,"10 Mar, 2015",game,False,"Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,686810,MX,MXN,739.99,281.19,62,"27 Jul, 2021",game,False,"Action,Indie,Massively Multiplayer,Simulation,Strategy","Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Family Sharing",2025-11-17T05:02:14Z
steam,2486820,CN,CNY,298.0,298.0,0,"25 Sep, 2025",game,False,"Action,Adventure,Racing","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Stereo Sound,Steam Cloud,Stats,Family Sharing",2025-11-17T05:02:14Z
steam,1392860,BR,BRL,182.9,182.9,0,"9 Oct, 2025",game,False,Adventure,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,3059520,MX,MXN,1099.0,1099.0,0,"30 May, 2025",game,False,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Workshop,In-App Purchases,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,1290000,MX,MXN,375.0,375.0,0,"14 Jul, 2022",game,False,"Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2495100,NZ,NZD,66.0,49.5,25,"30 Jan, 2025",game,False,"Action,Adventure,Casual,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1969370,RU,RUB,1800.0,1800.0,0,"30 Sep, 2025",game,False,"Action,Casual","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,244210,US,USD,19.99,4.99,75,"Dec 19, 2014",game,False,"Indie,Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,VR Supported,Partial Controller Support,Steam Leaderboards,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,686810,DE,EUR,59.99,22.79,62,"27 Jul, 2021",game,False,"Action,Indie,Massively Multiplayer,Simulation,Strategy","Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Family Sharing",2025-11-17T05:02:14Z
steam,2344520,CH,CHF,49.9,49.9,0,"17 Oct, 2023",game,False,"Action,RPG","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,In-App Purchases",2025-11-17T05:02:14Z
steam,2370000,PL,PLN,142.99,128.69,10,"11 Nov, 2025",game,False,Casual,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,3180150,NZ,NZD,20.49,16.39,20,"3 Nov, 2025",game,False,"Casual,Indie,Simulation,Early Access","Single-player,Steam Achievements,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,3981100,NO,NOK,65.0,65.0,0,"30 Oct, 2025",game,False,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,3115220,RU,RUB,880.0,880.0,0,"16 Sep, 2025",game,False,"Indie,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,850190,PL,PLN,138.99,55.59,60,"15 Feb, 2024",game,False,"Adventure,Casual,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
